Date,Close,High,Low,Open,Volume
2025-03-28,376.1499938964844,387.0,375.0,380.04998779296875,150767
2025-04-01,379.8999938964844,382.75,370.0,374.70001220703125,76455
2025-04-02,379.6000061035156,383.8999938964844,374.25,379.8999938964844,38447
2025-04-03,385.5,393.6000061035156,375.0,375.0,52644
2025-04-04,374.1499938964844,389.1000061035156,369.8500061035156,387.3999938964844,86354
2025-04-07,364.1499938964844,372.0,350.0,372.0,98644
2025-04-08,376.3999938964844,379.20001220703125,367.45001220703125,377.0,36808
2025-04-09,375.04998779296875,379.0,370.5,378.75,25000
2025-04-11,381.79998779296875,384.29998779296875,373.79998779296875,381.8500061035156,45839
2025-04-15,397.20001220703125,399.6000061035156,387.54998779296875,387.54998779296875,47391
2025-04-16,396.75,401.8999938964844,392.5,401.8999938964844,53128
2025-04-17,389.6000061035156,398.29998779296875,385.54998779296875,392.5,82807
2025-04-21,402.1000061035156,407.20001220703125,388.95001220703125,389.6000061035156,87466
2025-04-22,399.8999938964844,404.6499938964844,396.54998779296875,402.54998779296875,40864
2025-04-23,404.3999938964844,406.20001220703125,398.75,401.6000061035156,47063
2025-04-24,400.8500061035156,405.0,399.3500061035156,405.0,31799
2025-04-25,395.45001220703125,400.8500061035156,388.8999938964844,400.8500061035156,38235
2025-04-28,397.6000061035156,400.20001220703125,393.6499938964844,394.0,67863
2025-04-29,395.25,403.79998779296875,390.79998779296875,399.1000061035156,48222
2025-04-30,384.79998779296875,395.0,382.1000061035156,395.0,50868
2025-05-02,382.75,390.5,379.1499938964844,384.79998779296875,55042
2025-05-05,392.95001220703125,395.1499938964844,379.20001220703125,387.95001220703125,33175
2025-05-06,388.95001220703125,395.3999938964844,384.5,394.8999938964844,31319
2025-05-07,392.1000061035156,394.5,379.95001220703125,380.0,56433
2025-05-08,389.0,403.6000061035156,387.0,394.29998779296875,114897
2025-05-09,384.45001220703125,387.1000061035156,374.0,382.04998779296875,588513
2025-05-12,401.75,404.0,387.70001220703125,387.70001220703125,571435
2025-05-13,406.45001220703125,412.5,402.25,404.70001220703125,103923
2025-05-14,419.6499938964844,425.0,403.5,408.0,144937
2025-05-15,423.25,427.0,415.0,421.0,79462
2025-05-16,418.8999938964844,424.8999938964844,414.45001220703125,424.8999938964844,98999
2025-05-19,421.0,424.6499938964844,415.25,419.3999938964844,50563
2025-05-20,408.8999938964844,422.70001220703125,406.0,421.8999938964844,95541
2025-05-21,419.1499938964844,421.0,408.0,408.25,87488
2025-05-22,420.1000061035156,421.6499938964844,415.3999938964844,419.1499938964844,37603
2025-05-23,423.04998779296875,425.5,418.54998779296875,421.8999938964844,98105
2025-05-26,425.29998779296875,426.5,419.04998779296875,424.70001220703125,549252
2025-05-27,439.0,440.8999938964844,425.29998779296875,428.1000061035156,260286
2025-05-28,425.79998779296875,450.75,423.45001220703125,440.04998779296875,366733
2025-05-29,426.70001220703125,428.3500061035156,413.3999938964844,418.5,713340
2025-05-30,418.6499938964844,434.8500061035156,415.54998779296875,429.0,133482
2025-06-02,414.8500061035156,420.25,409.04998779296875,418.6499938964844,44294
2025-06-03,419.70001220703125,421.5,410.3500061035156,415.0,571579
2025-06-04,433.20001220703125,441.25,417.95001220703125,418.0,254251
2025-06-05,471.25,475.0,431.0,433.0,957959
2025-06-06,477.70001220703125,479.95001220703125,461.8500061035156,472.95001220703125,452541
2025-06-09,469.54998779296875,484.8999938964844,466.54998779296875,477.6499938964844,155994
2025-06-10,476.0,484.0,464.5,473.8999938964844,162060
2025-06-11,474.95001220703125,480.45001220703125,470.29998779296875,476.0,85233
2025-06-12,461.6499938964844,477.29998779296875,457.3999938964844,477.29998779296875,67623
2025-06-13,457.25,465.6499938964844,449.95001220703125,460.0,110233
2025-06-16,455.54998779296875,457.25,447.70001220703125,453.0,59580
2025-06-17,463.8999938964844,467.29998779296875,453.29998779296875,455.54998779296875,104685
2025-06-18,459.6000061035156,490.0,455.29998779296875,490.0,508283
2025-06-19,447.1000061035156,468.54998779296875,443.0,462.0,149994
2025-06-20,444.25,452.1000061035156,442.1000061035156,444.75,311760
2025-06-23,437.0,446.54998779296875,435.5,443.0,58047
2025-06-24,440.0,449.0,437.0,440.04998779296875,81133
2025-06-25,464.5,467.0,440.0,440.95001220703125,330452
2025-06-26,462.1499938964844,476.45001220703125,458.1000061035156,467.25,305300
2025-06-27,473.95001220703125,479.0,462.3999938964844,464.3999938964844,276235
2025-06-30,482.29998779296875,485.95001220703125,476.6000061035156,476.6000061035156,186204
2025-07-01,474.79998779296875,489.0,472.6499938964844,484.5,100528
2025-07-02,472.45001220703125,478.79998779296875,466.25,478.79998779296875,78689
2025-07-03,474.5,478.0,470.6499938964844,472.5,140601
2025-07-04,474.8500061035156,475.0,470.20001220703125,474.45001220703125,51542
2025-07-07,466.3500061035156,474.5,465.0,474.5,148384
2025-07-08,463.0,469.6000061035156,455.1000061035156,466.0,80428
2025-07-09,460.6499938964844,468.0,456.25,463.0,84316
2025-07-10,466.6499938964844,469.0,460.04998779296875,462.0,52945
2025-07-11,447.95001220703125,466.54998779296875,444.5,466.54998779296875,120072
